PointID,PointIDtied,BirdID,Use,Sex,Age,Dispersal,County,Latitude,Longitude,Date,Year,Date5,PerchType5,DetailPerchType5,PerchH5,Water5,WaterType5,Ditch1W5,Ditch1Dbelow5,Ditch2W5,Ditch2Dbelow5,DitchWavg5,DitchDbelowAvg5,WaterBodyArea5,FloodFieldArea5,Water1D5,Water2D5,Water3D5,WaterDavg5,Crops5,CropType5,Tilled5,Burned5,OtherFeatures5,Date11,PerchType11,DetailPerchType11,PerchH11,Water11,WaterType11,Ditch1W11,Ditch1Dbelow11,Ditch2W11,Ditch2Dbelow11,DitchWavg11,DitchDbelowAvg11,WaterBodyArea11,FloodFieldArea11,Water1D11,Water2D11,Water3D11,WaterDavg11,Crops11,CropType11,Tilled11,Burned11,OtherFeatures11,Date100,Wire100,LowWire100,TallWire100,WireAvg100,WoodyPerches100,WoodyAvg100,WoodyTall100,NonnatPerches100,NonnatAvg100,NonnatTall100,TotPerches100,Ditches100,Ditch1W100,Ditch1D100,Ditch2W100,Ditch2D100,Ditch3W100,Ditch3D100,Ditch4W100,Ditch4D100,Ditch5W100,Ditch5D100,DitchWavg100,DitchDavg100,DitchWtot100,DitchDtot100,Grass1W100,Grass1H100,Grass2W100,Grass2H100,Grass3W100,Grass3H100,Grass4W100,Grass4H100,Grass5W100,Grass5H100,Grass6W100,Grass6H100,ShortGrass100,TallGrass100,GrassHdiff250,GrassWavg100,GrassHavg100,GrassWtot100,Notes100,Date250,Wire250,LowWire250,TallWire250,WireAvg250,WoodyPerches250,WoodyAvg250,WoodyTall250,NonnatPerches250,NonnatAvg250,NonnatTall250,TotalPerches250,Ditches250,Ditch1W250,Ditch1D250,Ditch2W250,Ditch2D250,Ditch3W250,Ditch3D250,Ditch4W250,Ditch4D250,Ditch5W250,Ditch5D250,DitchWavg250,DitchDavg250,DitchWtot250,DitchDtot250,Grass1W250,Grass1H250,Grass2W250,Grass2H250,Grass3W250,Grass3H250,Grass4W250,Grass4H250,Grass5W250,Grass5H250,Grass6W250,Grass6H250,ShortGrass250,TallGrass250,GrassHdiff250,GrassWavg250,GrassHavg250,GrassWtot250,Notes250,Data Questions,Corn,Cotton,Rice,Soybean,Fallow/Idle Cropland,Developed,Forested,Corn500,Cotton500,Rice500,Soy500,Fallow500,Develop500,Forest500
Irene Ran 2,Irene2,Irene,0,F,SY,0,,35.63483,-90.72179,2/10/2017,1,2/10/2017,stubble,rice stubble,0.1,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,rice,0,0,harvested,2/10/2017,stubble,rice stubble,0.1,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,rice,0,0,harvested,,300,NA,NA,7.25,9,2,2.25,4,6.5,8,13,3,6,2,1.25,0.25,2.25,0.75,NA,NA,NA,NA,3.166666667,1,9.5,3,8,1,6,0.5,6,0.5,NA,NA,NA,NA,NA,NA,,,,6.666666667,0.666666667,20,,,740,NA,NA,7.25,35,4,16,9,6.5,8,44,4,6,2,1.25,0.75,2.25,0.75,8,2,NA,NA,4.375,1.375,17.5,5.5,8,1,6,0.5,6,0.5,10,0.5,NA,NA,NA,NA,,,,7.5,0.625,30,,,3600,0,334800,345600,6300,82800,11700,0.458366331,0,42.62806883,44.00316782,0.80214108,10.54242562,1.489690577
Irene Obs 3,Irene3,Irene,1,F,SY,0,,35.63537,-90.72341,2/15/2017,1,2/15/2017,wire,utility wire,7.25,1,ditch,4,1.75,NA,NA,4,1.75,NA,NA,0.15,NA,NA,0.15,1,rice,0,0,harvested,2/15/2017,wire,utility wire,7.25,1,ditch,4,1.75,NA,NA,4,1.75,NA,NA,0.15,NA,NA,0.15,1,rice,0,0,harvested,,200,NA,NA,7.25,2,1.7,1.8,2,8,8,4,2,6,2,1.25,0.25,NA,NA,NA,NA,NA,NA,3.625,1.125,7.25,2.25,8,1,6,0.5,NA,NA,NA,NA,NA,NA,NA,NA,,,,7,0.75,14,,,740,NA,NA,7.25,101,5,16,10,6.5,8,111,4,6,2,1.25,0.25,2.25,0.75,8,2,NA,NA,4.375,1.25,17.5,5,8,1,6,0.5,6,0.5,10,0.5,NA,NA,NA,NA,,,,7.5,0.625,30,,,3600,0,338400,339300,6300,82800,12600,0.458366331,0,43.08643516,43.20102674,0.80214108,10.54242562,1.60428216
Irene Ran 3,Irene3,Irene,0,F,SY,0,,35.63739,-90.72309,2/15/2017,1,2/15/2017,stubble,soy stubble,0.1,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,soy,0,0,harvested,2/15/2017,stubble,soy stubble,0.1,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,soy,0,0,harvested,,0,NA,NA,0,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,0,0,0,,,150,NA,NA,7.25,101,5,16,5,6.5,8,106,3,6,2,1.25,0.25,2.25,0.75,NA,NA,NA,NA,3.166666667,1,9.5,3,8,1,6,0.6,6,0.5,NA,NA,NA,NA,NA,NA,,,,6.666666667,0.7,20,,,3600,0,334800,345600,6300,82800,11700,0.458366331,0,42.62806883,44.00316782,0.80214108,10.54242562,1.489690577
Irene Obs 4,Irene4,Irene,1,F,SY,0,,35.63552,-90.72263,2/17/2017,1,2/17/2017,wire,utility wire,8,1,ditch,8,2.25,NA,NA,8,2.25,NA,NA,0.2,NA,NA,0.2,1,rice,0,0,semi-tilled,2/17/2017,wire,utility wire,8,1,ditch,8,2.25,NA,NA,8,2.25,NA,NA,0.2,NA,NA,0.2,1,rice,0,0,semi-tilled,,290,NA,NA,7.25,5,2,2.25,4,6.5,8,9,3,2.25,0.75,1.75,0.75,6,2,NA,NA,NA,NA,3.333333333,1.166666667,10,3.5,6,0.5,6,0.5,8,1,NA,NA,NA,NA,NA,NA,,,,6.666666667,0.666666667,20,,,740,NA,NA,7.25,40,5,16,10,6.5,8,50,4,6,2,1.25,0.75,2.25,0.5,8,2,NA,NA,4.375,1.3125,17.5,5.25,8,1,6,0.5,6,0.5,10,2,NA,NA,NA,NA,,,,7.5,1,30,,,3600,0,338400,339300,6300,82800,12600,0.458366331,0,43.08643516,43.20102674,0.80214108,10.54242562,1.60428216
Irene Ran 4,Irene4,Irene,0,F,SY,0,,35.6342,-90.72269,2/17/2017,1,2/17/2017,stubble,rice stubble,0.25,1,flooded field,NA,NA,NA,NA,0,0,NA,6,0.03,NA,NA,0.03,1,rice,0,0,semi-tilled,2/17/2017,stubble,rice stubble,0.25,1,flooded field,NA,NA,NA,NA,0,0,NA,30,0.03,NA,NA,0.03,1,rice,0,0,semi-tilled,,200,NA,NA,7.25,2,1.5,1.6,2,8,8,4,2,1.25,0.75,2.25,0.75,NA,NA,NA,NA,NA,NA,1.75,0.75,3.5,1.5,6,0.5,6,0.5,NA,NA,NA,NA,NA,NA,NA,NA,,,,6,0.5,12,,,650,NA,NA,7.25,15,4,16,10,6.5,8,25,4,6,2,1.25,0.75,2.25,0.5,8,2,NA,NA,4.375,1.3125,17.5,5.25,8,1,6,0.5,6,0.5,10,2,NA,NA,NA,NA,,,,7.5,1,30,,,3600,0,334800,345600,6300,82800,11700,0.458366331,0,42.62806883,44.00316782,0.80214108,10.54242562,1.489690577
Irene Obs 5,Irene5,Irene,1,F,SY,0,,35.63522,-90.7243,2/19/2017,1,2/19/2017,stubble,rice stubble,0.25,1,flooded field,NA,NA,NA,NA,0,0,NA,8,0.1,NA,NA,0.1,1,rice,0,0,harvested,2/19/2017,stubble,rice stubble,0.25,1,flooded field,NA,NA,NA,NA,0,0,NA,38,0.1,NA,NA,0.1,1,rice,0,0,harvested,,200,NA,NA,7.25,51,5,16,5,5,8,56,2,6,2,8,2,NA,NA,NA,NA,NA,NA,7,2,14,4,8,1,10,0.5,NA,NA,NA,NA,NA,NA,NA,NA,,,,9,0.75,18,,,760,NA,NA,7.25,101,5,16,18,4,8,119,4,6,2,1.25,0.5,2.25,0.5,8,2,NA,NA,4.375,1.25,17.5,5,8,1,6,0.5,6,0.5,10,0.5,NA,NA,NA,NA,,,,7.5,0.625,30,,,3600,0,338400,339300,6300,82800,12600,0.458366331,0,43.08643516,43.20102674,0.80214108,10.54242562,1.60428216
Irene Ran 5,Irene5,Irene,0,F,SY,0,,35.63584,-90.72425,2/19/2017,1,2/19/2017,natural,tree,6,1,ditch,8,2.75,NA,NA,8,2.75,NA,NA,0.1,NA,NA,0.1,0,none,NA,NA,NA,2/19/2017,natural,tree,6,1,ditch,8,2.75,NA,NA,8,2.75,NA,NA,0.1,NA,NA,0.1,0,none,NA,NA,NA,,185,NA,NA,7.25,51,5,16,5,5,8,56,2,6,2,8,2,NA,NA,NA,NA,NA,NA,7,2,14,4,8,1,10,0.5,NA,NA,NA,NA,NA,NA,NA,NA,,,,9,0.75,18,,,750,NA,NA,7.25,101,5,16,18,4,8,119,4,6,2,1.25,0.5,2.25,0.5,8,2,NA,NA,4.375,1.25,17.5,5,8,1,6,0.5,6,0.5,10,0.5,NA,NA,NA,NA,,,,7.5,0.625,30,,,3600,0,334800,345600,6300,82800,11700,0.458366331,0,42.62806883,44.00316782,0.80214108,10.54242562,1.489690577
Irene Obs 6,Irene6,Irene,1,F,SY,0,,35.63433,-90.72416,2/22/2017,1,2/22/2017,stubble,stubble,0.2,1,flooded field,NA,NA,NA,NA,0,0,NA,30,0.0125,NA,NA,0.0125,1,rice,1,0,semi-tilled,2/22/2017,stubble,stubble,0.2,1,flooded field,NA,NA,NA,NA,0,0,NA,120,0.01,NA,NA,0.01,1,rice,1,0,semi-tilled,,0,NA,NA,0,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,0,0,0,,,300,NA,NA,7.25,50,5,16,10,6.5,8,60,4,8,2,1.25,0.5,2.25,0.5,8,2,NA,NA,4.875,1.25,19.5,5,10,0.5,6,0.5,6,0.5,10,0.5,NA,NA,NA,NA,,,,8,0.5,32,,,3600,0,338400,339300,6300,82800,12600,0.458366331,0,43.08643516,43.20102674,0.80214108,10.54242562,1.60428216
Irene Ran 6,Irene6,Irene,0,F,SY,0,,35.63287,-90.72457,2/22/2017,1,2/22/2017,stubble,stubble,0.2,1,flooded field,NA,NA,NA,NA,0,0,NA,30,0.0125,NA,NA,0.0125,1,rice,1,0,semi-tilled,2/22/2017,stubble,stubble,0.2,1,flooded field,NA,NA,NA,NA,0,0,NA,120,0.01,NA,NA,0.01,1,rice,1,0,semi-tilled,,0,NA,NA,0,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,0,0,0,,,0,NA,NA,0,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,0,0,0,,,3600,0,334800,345600,6300,82800,11700,0.458366331,0,42.62806883,44.00316782,0.80214108,10.54242562,1.489690577
Maddy Obs 1a,Maddy1a,Maddy,1,F,SY,,,35.69608,-90.83836,1/17/2017,1,1/17/2017,wire,utility wire,7,1,ditch,8,1,NA,NA,8,1,NA,NA,1,NA,NA,1,0,none,NA,NA,NA,1/17/2017,wire,utility wire,7,1,ditch,8,1,NA,NA,8,1,NA,NA,1,NA,NA,1,0,none,NA,NA,NA,,200,NA,NA,6.25,2,1.25,1.5,4,4,8,6,3,8,0.75,3,1.25,3.25,1.5,NA,NA,NA,NA,4.75,1.166666667,14.25,3.5,4,0.05,5.5,0.5,1,0.5,NA,NA,NA,NA,NA,NA,,,,3.5,0.35,10.5,,,790,NA,NA,7,9,2,4,8,5,8,17,3,8,0.75,3,1.25,3.25,1.5,NA,NA,NA,NA,4.75,1.166666667,14.25,3.5,4,0.05,5.5,0.5,1,0.5,NA,NA,NA,NA,NA,NA,,,,3.5,0.35,10.5,,,0,0,550800,171900,1800,59400,0,0,0,70.13004871,21.88699233,0.229183166,7.563044469,0
Maddy Ran 1a,Maddy1a,Maddy,0,F,SY,,,35.69595,-90.8392,1/17/2017,1,1/17/2017,stubble,rice stubble,0.6,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,rice,0,0,NA,1/17/2017,stubble,rice stubble,0.6,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,rice,0,0,NA,,350,NA,NA,7,7,2,4,5,4,8,12,3,8,0.75,3,1.25,3.25,1.5,NA,NA,NA,NA,4.75,1.166666667,14.25,3.5,4,0.05,5.5,0.5,1,0.5,NA,NA,NA,NA,NA,NA,,,,3.5,0.35,10.5,,,740,NA,NA,7,12,2,4,8,5,8,20,3,8,0.75,3,1.25,3.25,1.5,NA,NA,NA,NA,4.75,1.166666667,14.25,3.5,4,0.05,5.5,0.5,1,0.5,NA,NA,NA,NA,NA,NA,,,,3.5,0.35,10.5,,,0,0,476100,252450,16200,39150,0,0,0,60.61894734,32.14293899,2.062648492,4.984733855,0
Maddy Obs 2a,Maddy2a,Maddy,1,F,SY,,,35.69563,-90.84116,1/23/2017,1,1/23/2017,natural,tree,5,1,ditch,7,0.8,NA,NA,7,0.8,NA,NA,0.25,NA,NA,0.25,0,none,NA,NA,NA,1/23/2017,natural,tree,5,1,ditch,7,0.8,0.15,0.25,3.575,0.525,NA,NA,3,0.25,NA,1.625,0,none,NA,NA,NA,,200,NA,NA,7,15,3,5,4,5,8,19,2,3,1.25,3.25,1.5,NA,NA,NA,NA,NA,NA,3.125,1.375,6.25,2.75,5.5,0.5,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,,,,3.25,0.5,6.5,,,500,NA,NA,7,27,3,5,6,7,8,33,2,3,1.25,3.25,1.5,NA,NA,NA,NA,NA,NA,3.125,1.375,6.25,2.75,5.5,0.5,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,,,,3.25,0.5,6.5,,,0,0,550800,171900,1800,59400,0,0,0,70.13004871,21.88699233,0.229183166,7.563044469,0
Maddy Ran 2a,Maddy2a,Maddy,0,F,SY,,,35.69344,-90.8444,1/23/2017,1,1/23/2017,stubble,soy stubble,0.1,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,soy,1,0,harvested/fallow soy,1/23/2017,stubble,soy stubble,0.1,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,soy,1,0,harvested/fallow soy,,0,NA,NA,0,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,0,0,0,,,250,NA,NA,7,18,3,5,6,7,8,24,2,3,1.25,3.25,1.5,NA,NA,NA,NA,NA,NA,3.125,1.375,6.25,2.75,5.5,0.5,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,,,,3.25,0.5,6.5,,,0,0,476100,252450,16200,39150,0,0,0,60.61894734,32.14293899,2.062648492,4.984733855,0
Maddy Obs 3a,Maddy3a,Maddy,1,F,SY,,,35.69748,-90.83876,2/3/2017,1,2/3/2017,wire,utility wire,6.8,1,ditch,9,1.75,NA,NA,9,1.75,NA,NA,0.3,NA,NA,0.3,0,none,NA,NA,NA,2/3/2017,wire,utility wire,6.8,1,ditch,9,1.75,NA,NA,9,1.75,NA,NA,0.3,NA,NA,0.3,1,rice,1,0,harvested rice,,200,NA,NA,6.25,1,1.5,1.5,3,4,8,4,1,8,0.75,NA,NA,NA,NA,NA,NA,NA,NA,8,0.75,8,0.75,4,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,0.05,4,,,680,NA,NA,7,14,2.5,5,12,6,8,26,4,8,0.75,3,1.25,3.25,1.5,8,2,NA,NA,5.5625,1.375,22.25,5.5,4,0.05,5.5,0.5,1,0.5,7,0.25,NA,NA,NA,NA,,,,4.375,0.325,17.5,,,0,0,550800,171900,1800,59400,0,0,0,70.13004871,21.88699233,0.229183166,7.563044469,0
Maddy Ran 3a,Maddy3a,Maddy,0,F,SY,,,35.69926,-90.83775,2/3/2017,1,2/3/2017,natural,shrub,1.2,1,ditch,8,2,NA,NA,8,2,NA,NA,0.1,NA,NA,0.1,0,none,NA,NA,NA,2/3/2017,natural,shrub,1.2,1,ditch,8,2,NA,NA,8,2,NA,NA,0.1,NA,NA,0.1,1,rice,1,0,harvested rice,,70,NA,NA,6.25,9,2,5,4,4,8,13,2,8,2,8,0.75,NA,NA,NA,NA,NA,NA,8,1.375,16,2.75,7,0.25,4,0.05,NA,NA,NA,NA,NA,NA,NA,NA,,,,5.5,0.15,11,,,215,NA,NA,6.25,20,5,17,9,5,8,29,2,8,2,8,0.75,NA,NA,NA,NA,NA,NA,8,1.375,16,2.75,7,0.25,4,0.05,NA,NA,NA,NA,NA,NA,NA,NA,,,,5.5,0.15,11,,,0,0,476100,252450,16200,39150,0,0,0,60.61894734,32.14293899,2.062648492,4.984733855,0
Maddy Obs 4a,Maddy4a,Maddy,1,F,SY,,,35.69565,-90.83519,2/10/2017,1,2/10/2017,natural,shrub,1.75,1,ditch,5,1.25,NA,NA,5,1.25,NA,NA,0.08,NA,NA,0.08,0,none,NA,NA,NA,2/10/2017,natural,shrub,1.75,1,ditch,5,1.25,NA,NA,5,1.25,NA,NA,0.08,NA,NA,0.08,0,none,NA,NA,NA,,200,NA,NA,7,3,1.75,2.25,3,8,8,6,2,5,0.25,5,0.75,NA,NA,NA,NA,NA,NA,5,0.5,10,1,2,0.25,4,0.25,NA,NA,NA,NA,NA,NA,NA,NA,,,,3,0.25,6,,,500,NA,NA,7,6,1.75,2.25,6,8,8,12,2,5,0.25,5,0.75,NA,NA,NA,NA,NA,NA,5,0.5,10,1,2,0.25,4,0.25,NA,NA,NA,NA,NA,NA,NA,NA,,,,3,0.25,6,,,0,0,550800,171900,1800,59400,0,0,0,70.13004871,21.88699233,0.229183166,7.563044469,0
Maddy Ran 4a,Maddy4a,Maddy,0,F,SY,,,35.69611,-90.83525,2/10/2017,1,2/10/2017,stubble,rice stubble,0.25,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,rice,0,0,harvested,2/10/2017,stubble,rice stubble,0.25,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,rice,0,0,harvested,,190,NA,NA,7,3,1.75,2.25,3,8,8,6,2,5,0.25,5,0.75,NA,NA,NA,NA,NA,NA,5,0.5,10,1,2,0.25,4,0.25,NA,NA,NA,NA,NA,NA,NA,NA,,,,3,0.25,6,,,490,NA,NA,7,6,1.75,2.25,3,8,8,9,2,5,0.25,5,0.75,NA,NA,NA,NA,NA,NA,5,0.5,10,1,2,0.25,4,0.25,NA,NA,NA,NA,NA,NA,NA,NA,,,,3,0.25,6,,,0,0,476100,252450,16200,39150,0,0,0,60.61894734,32.14293899,2.062648492,4.984733855,0
Maddy Obs 5a,Maddy5a,Maddy,1,F,SY,,,35.6955,-90.83912,2/19/2017,1,2/19/2017,wire,utility wire,7,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,rice,1,0,NA,2/19/2017,wire,utility wire,7,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,rice,1,0,NA,,300,NA,NA,7,5,3,5,4,6,8,9,3,8,0.75,3,1.25,3.25,1.5,NA,NA,NA,NA,4.75,1.166666667,14.25,3.5,4,0.05,5.5,0.5,1,0.5,NA,NA,NA,NA,NA,NA,,,,3.5,0.35,10.5,,,750,NA,NA,7,11,3,5,6,6,8,17,3,8,0.75,3,1.25,3.25,1.5,NA,NA,NA,NA,4.75,1.166666667,14.25,3.5,4,0.05,5.5,0.5,1,0.5,NA,NA,NA,NA,NA,NA,,,,3.5,0.35,10.5,,,0,0,550800,171900,1800,59400,0,0,0,70.13004871,21.88699233,0.229183166,7.563044469,0
Maddy Ran 5a,Maddy5a,Maddy,0,F,SY,,,35.69511,-90.8396,2/19/2017,1,2/19/2017,natural,dirt mound,0.05,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,rice,1,0,NA,2/19/2017,natural,dirt mound,0.05,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,rice,1,0,NA,,160,NA,NA,7,7,3,5,5,6,8,12,3,8,0.75,3,1.25,3.25,1.5,NA,NA,NA,NA,4.75,1.166666667,14.25,3.5,1,0.5,5.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,,,,3.25,0.5,6.5,,,680,NA,NA,7,14,3,5,8,6,8,22,3,8,0.75,3,1.25,3.25,1.5,NA,NA,NA,NA,4.75,1.166666667,14.25,3.5,4,0.05,5.5,0.5,1,0.5,NA,NA,NA,NA,NA,NA,,,,3.5,0.35,10.5,,,0,0,476100,252450,16200,39150,0,0,0,60.61894734,32.14293899,2.062648492,4.984733855,0
Maddy Obs 6a,Maddy6a,Maddy,1,F,SY,,,35.69665,-90.83856,2/22/2017,1,2/22/2017,wire,utility wire,6,1,ditch,7,2,NA,NA,7,2,NA,NA,0.3,NA,NA,0.3,0,none,NA,NA,NA,2/22/2017,wire,utility wire,6,1,ditch,7,2,NA,NA,7,2,NA,NA,0.3,NA,NA,0.3,1,rice,0,1,semi-tilled,,200,NA,NA,6.25,2,1.25,1.5,4,4,8,6,1,8,0.75,NA,NA,NA,NA,NA,NA,NA,NA,8,0.75,8,0.75,4,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,0.05,4,,,790,NA,NA,7,9,2,4,8,5,8,17,3,8,0.75,3,1.25,3.25,1.5,NA,NA,NA,NA,4.75,1.166666667,14.25,3.5,4,0.05,5.5,0.5,1,0.5,NA,NA,NA,NA,NA,NA,,,,3.5,0.35,10.5,,,0,0,550800,171900,1800,59400,0,0,0,70.13004871,21.88699233,0.229183166,7.563044469,0
Maddy Ran 6a,Maddy6a,Maddy,0,F,SY,,,35.69709,-90.83804,2/22/2017,1,2/22/2017,stubble,rice stubble,0.4,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,rice,0,0,semi-tilled,2/22/2017,stubble,rice stubble,0.4,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,rice,0,0,semi-tilled,,190,NA,NA,7,1,2,2,2,8,8,3,1,8,0.75,NA,NA,NA,NA,NA,NA,NA,NA,8,0.75,8,0.75,4,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,0.05,4,,,450,NA,NA,7,6,2,3,7,6,8,13,2,8,0.75,8,2,NA,NA,NA,NA,NA,NA,8,1.375,16,2.75,4,0.05,7,0.5,NA,NA,NA,NA,NA,NA,NA,NA,,,,5.5,0.275,11,,,0,0,476100,252450,16200,39150,0,0,0,60.61894734,32.14293899,2.062648492,4.984733855,0
Peanut Obs 1a,Peanut1,Peanut,1,M,SY,,,35.60256,-90.53844,2/9/2017,1,2/9/2017,wire,utility wire,9.5,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,cotton,0,0,harvested,2/9/2017,wire,utility wire,9.5,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,cotton,0,0,harvested,,260,NA,NA,9.5,4,3,3,6,5,9.5,10,4,2.25,0.75,8,1.3,3,1.5,4,1.6,NA,NA,4.3125,1.2875,17.25,5.15,3,0.5,3,0.5,1,0.5,3,0.5,NA,NA,NA,NA,,,,2.5,0.5,10,,,700,NA,NA,9.5,16,5,12,13,5,9.5,29,4,2.25,0.75,8,1.3,3,1.5,4,1.6,NA,NA,4.3125,1.2875,17.25,5.15,3,0.5,3,0.5,1,0.5,3,0.5,NA,NA,NA,NA,,,,2.5,0.5,10,,,0,387900,4500,329400,0,67500,0,0,49.38897222,0.572957914,41.94051933,0,8.594368715,0
Peanut Ran 1a,Peanut1,Peanut,0,M,SY,,,35.60099,-90.5379,2/9/2017,1,2/9/2017,natural,herbaceous,0.3,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,cotton,0,0,pigweed perch; harvested cotton,2/9/2017,natural,herbaceous,0.3,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,cotton,0,0,pigweed perch; harvested cotton,,0,NA,NA,0,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,0,0,0,,,250,NA,NA,9.5,14,3,12,8,5,9.5,22,4,2.25,0.75,8,1.3,3,1.5,4,1.6,NA,NA,4.3125,1.2875,17.25,5.15,3,0.5,3,0.5,1,0.5,3,0.5,NA,NA,NA,NA,,,,2.5,0.5,10,,,0,566100,900,159300,0,60300,0,0,72.07810562,0.114591583,20.28271017,0,7.677636052,0
Pg Obs 1,Pg1,Pg,1,M,SY,,,35.73727,-90.8406,2/3/2017,1,2/3/2017,wire,utility wire,8.25,1,ditch,3.25,1.3,NA,NA,3.25,1.3,NA,NA,0.25,NA,NA,0.25,0,none,NA,NA,NA,2/3/2017,wire,utility wire,8.25,1,ditch,3.25,1.3,NA,NA,3.25,1.3,NA,NA,0.25,NA,NA,0.25,1,rice,1,0,harvested,,200,NA,NA,8.25,3,1.5,2,3,8.25,8.25,6,1,3.25,1.3,NA,NA,NA,NA,NA,NA,NA,NA,3.25,1.3,3.25,1.3,4,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,0.3,4,,,500,NA,NA,8.25,101,7,9,6,8.25,8.25,107,1,3.25,1.3,NA,NA,NA,NA,NA,NA,NA,NA,3.25,1.3,3.25,1.3,4,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,0.3,4,,,0,0,900,683100,26100,42300,33300,0,0,0.114591583,86.9750114,3.323155903,5.385804395,4.239888566
Pg Ran 1,Pg1,Pg,0,M,SY,,,35.73845,-90.84061,2/3/2017,1,2/3/2017,wire,utility wire,8.25,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,rice,1,0,harvested,2/3/2017,wire,utility wire,8.25,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,rice,1,0,harvested,,200,NA,NA,8.25,0,0,NA,3,8.25,8.25,3,1,3.25,1.3,NA,NA,NA,NA,NA,NA,NA,NA,3.25,1.3,3.25,1.3,4,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,0.3,4,,,500,NA,NA,8.25,3,1.5,2,5,8.25,8.25,8,1,3.25,1.3,NA,NA,NA,NA,NA,NA,NA,NA,3.25,1.3,3.25,1.3,4,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,0.3,4,,,0,0,134100,517500,28800,36450,63450,0,0,17.07414585,65.89016015,3.666930652,4.640959106,8.078706592
