PointID,PointIDtied,BirdID,Use,Sex,Age,Dispersal,County,Latitude,Longitude,Date,Year,Date5,PerchType5,DetailPerchType5,PerchH5,Water5,WaterType5,Ditch1W5,Ditch1Dbelow5,Ditch2W5,Ditch2Dbelow5,DitchWavg5,DitchDbelowAvg5,WaterBodyArea5,FloodFieldArea5,Water1D5,Water2D5,Water3D5,WaterDavg5,Crops5,CropType5,Tilled5,Burned5,OtherFeatures5,Date11,PerchType11,DetailPerchType11,PerchH11,Water11,WaterType11,Ditch1W11,Ditch1Dbelow11,Ditch2W11,Ditch2Dbelow11,DitchWavg11,DitchDbelowAvg11,WaterBodyArea11,FloodFieldArea11,Water1D11,Water2D11,Water3D11,WaterDavg11,Crops11,CropType11,Tilled11,Burned11,OtherFeatures11,Date100,Wire100,LowWire100,TallWire100,WireAvg100,WoodyPerches100,WoodyAvg100,WoodyTall100,NonnatPerches100,NonnatAvg100,NonnatTall100,TotPerches100,Ditches100,Ditch1W100,Ditch1D100,Ditch2W100,Ditch2D100,Ditch3W100,Ditch3D100,Ditch4W100,Ditch4D100,Ditch5W100,Ditch5D100,DitchWavg100,DitchDavg100,DitchWtot100,DitchDtot100,Grass1W100,Grass1H100,Grass2W100,Grass2H100,Grass3W100,Grass3H100,Grass4W100,Grass4H100,Grass5W100,Grass5H100,Grass6W100,Grass6H100,ShortGrass100,TallGrass100,GrassHdiff250,GrassWavg100,GrassHavg100,GrassWtot100,Notes100,Date250,Wire250,LowWire250,TallWire250,WireAvg250,WoodyPerches250,WoodyAvg250,WoodyTall250,NonnatPerches250,NonnatAvg250,NonnatTall250,TotalPerches250,Ditches250,Ditch1W250,Ditch1D250,Ditch2W250,Ditch2D250,Ditch3W250,Ditch3D250,Ditch4W250,Ditch4D250,Ditch5W250,Ditch5D250,DitchWavg250,DitchDavg250,DitchWtot250,DitchDtot250,Grass1W250,Grass1H250,Grass2W250,Grass2H250,Grass3W250,Grass3H250,Grass4W250,Grass4H250,Grass5W250,Grass5H250,Grass6W250,Grass6H250,ShortGrass250,TallGrass250,GrassHdiff250,GrassWavg250,GrassHavg250,GrassWtot250,Notes250,Data Questions,Corn,Cotton,Rice,Soybean,Fallow/Idle Cropland,Developed,Forested,Corn500,Cotton500,Rice500,Soy500,Fallow500,Develop500,Forest500
Jeebus Obs 1a,Jeebus1,Jeebus,1,F,ASY,,,35.90166,-90.83616,1/31/2017,1,1/31/2017,natural,shrub,2.15,1,ditch,1.8,0.3,NA,NA,1.8,0.3,NA,NA,0.02,NA,NA,0.02,1,soy,1,0,harvested,1/31/2017,natural,shrub,2.15,1,ditch,1.8,0.3,NA,NA,1.8,0.3,NA,NA,0.02,NA,NA,0.02,1,soy,1,0,harvested,,180,NA,NA,7.25,30,1.75,3,5,4,8,35,2,1.8,0.3,0.75,0.2,NA,NA,NA,NA,NA,NA,1.275,0.25,2.55,0.5,1.5,0.4,2,0.25,NA,NA,NA,NA,NA,NA,NA,NA,,,,1.75,0.325,3.5,,,430,NA,NA,7.25,101,5,10,12,6,8,113,2,1.8,0.3,0.75,0.2,NA,NA,NA,NA,NA,NA,1.275,0.25,2.55,0.5,1.5,0.4,2,0.25,NA,NA,NA,NA,NA,NA,NA,NA,,,,1.75,0.325,3.5,,,0,0,302400,104400,341100,35100,900,0,0,38.50277184,13.29262361,43.43020991,4.469071732,0.114591583
Jeebus Ran 1a,Jeebus1,Jeebus,0,F,ASY,,,35.90084,-90.83699,1/31/2017,1,1/31/2017,natural,herbaceous,1.2,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,fallow,1,0,planed flat,1/31/2017,natural,herbaceous,1.2,1,ditch,2,0.5,NA,NA,2,0.5,NA,NA,0.05,NA,NA,0.05,1,fallow,1,0,planed flat,,200,NA,NA,7.25,2,1.5,1.75,3,8,8,5,2,1.8,0.3,0.75,0.2,NA,NA,NA,NA,NA,NA,1.275,0.25,2.55,0.5,1.5,0.4,2,0.25,NA,NA,NA,NA,NA,NA,NA,NA,,,,1.75,0.325,3.5,,,640,NA,NA,7.25,101,5,10,13,6,8,114,2,1.8,0.3,0.7,0.2,NA,NA,NA,NA,NA,NA,1.25,0.25,2.5,0.5,1.5,0.4,2,0.25,NA,NA,NA,NA,NA,NA,NA,NA,,,,1.75,0.325,3.5,,,0,0,303300,276300,178200,26100,0,0,0,38.61736343,35.17961594,22.68913341,3.323155903,0
Jeebus Obs 2a,Jeebus2,Jeebus,1,F,ASY,,,35.89945,-90.8356,2/7/2017,1,2/7/2017,natural,tree,6,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,soy,0,0,harvested,2/7/2017,natural,tree,6,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,soy,0,0,harvested,,0,NA,NA,0,51,5,6,9,3.5,8,60,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,0,0,0,,,640,NA,NA,7.25,101,5,10,16,4,8,117,2,1.8,0.3,0.75,0.2,NA,NA,NA,NA,NA,NA,1.275,0.25,2.55,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,0,0,0,,,0,0,302400,104400,341100,35100,900,0,0,38.50277184,13.29262361,43.43020991,4.469071732,0.114591583
Jeebus Ran 2a,Jeebus2,Jeebus,0,F,ASY,,,35.90136,-90.83491,2/7/2017,1,2/7/2017,natural,tree,5,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,rice,0,0,harvested,2/7/2017,natural,tree,5,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,rice,0,0,harvested,,15,NA,NA,7.25,51,5,10,0,0,NA,51,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,0,0,0,,,265,NA,NA,7.25,101,5,10,10,4,8,111,2,1.5,0.75,0.2,NA,NA,NA,NA,NA,NA,NA,0.85,0.75,1.7,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,0,0,0,,,0,0,303300,276300,178200,26100,0,0,0,38.61736343,35.17961594,22.68913341,3.323155903,0
Jeebus Obs 3a,Jeebus3,Jeebus,1,F,ASY,,,35.89795,-90.83687,2/17/2017,1,2/17/2017,wire,utility wire,8,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,rice,0,0,NA,2/17/2017,wire,utility wire,8,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,rice,0,0,NA,,100,NA,NA,7.25,0,0,NA,3,5,8,3,1,2.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,2.25,0.5,2.25,0.5,3,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,3,0.3,3,,,500,NA,NA,7.25,20,5,6,6,6,8,26,1,2.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,2.25,0.5,2.25,0.5,3,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,3,0.3,3,,,0,0,302400,104400,341100,35100,900,0,0,38.50277184,13.29262361,43.43020991,4.469071732,0.114591583
Jeebus Ran 3a,Jeebus3,Jeebus,0,F,ASY,,,35.89897,-90.83449,2/17/2017,1,2/17/2017,stubble,rice stubble,0.3,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,rice,0,0,NA,2/17/2017,stubble,rice stubble,0.3,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,rice,0,0,NA,,0,NA,NA,0,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,0,0,0,,,150,NA,NA,7.25,101,5,10,2,8,8,103,2,2.25,0.5,1.5,0.3,NA,NA,NA,NA,NA,NA,1.875,0.4,3.75,0.8,3,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,3,0.3,3,,,0,0,303300,276300,178200,26100,0,0,0,38.61736343,35.17961594,22.68913341,3.323155903,0
Jeebus Obs 4a,Jeebus4,Jeebus,1,F,ASY,,,35.89766,-90.83683,2/24/2017,1,2/24/2017,wire,utility wire,8,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,rice,0,0,NA,2/24/2017,wire,utility wire,8,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,rice,0,0,NA,,100,NA,NA,7.25,0,0,NA,4,4,8,4,1,2.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,2.25,0.5,2.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,0,0,0,,,500,NA,NA,7.25,15,5,6,6,4.5,8,21,1,2.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,2.25,0.5,2.25,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,0,0,0,,,0,0,302400,104400,341100,35100,900,0,0,38.50277184,13.29262361,43.43020991,4.469071732,0.114591583
Jeebus Ran 4a,Jeebus4,Jeebus,0,F,ASY,,,35.8995,-90.83498,2/24/2017,1,2/24/2017,stubble,rice stubble,0.4,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,rice,0,0,NA,2/24/2017,stubble,rice stubble,0.4,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,rice,0,0,NA,,0,NA,NA,0,51,5,10,0,0,NA,51,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,0,0,0,,,150,NA,NA,7.25,101,5,10,12,4,8,113,2,2.25,0.5,0.75,0.3,NA,NA,NA,NA,NA,NA,1.5,0.4,3,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,0,0,0,,,0,0,303300,276300,178200,26100,0,0,0,38.61736343,35.17961594,22.68913341,3.323155903,0
Leevi Obs 1a,Leevi1,Leevi,1,F,ASY,0,,35.80145,-90.30551,1/17/2017,1,1/17/2017,wire,utility wire,5,1,ditch,2.8,0.15,NA,NA,2.8,0.15,NA,NA,0.3,NA,NA,0.3,0,none,NA,NA,in yard with tree,1/17/2017,wire,utility wire,5,1,ditch,2.8,0.15,NA,NA,2.8,0.15,NA,NA,0.3,NA,NA,0.3,1,cotton,0,0,NA,,350,NA,NA,8,7,4,5,14,4,8,21,2,0.25,0.1,1.75,0.2,NA,NA,NA,NA,NA,NA,1,0.15,2,0.3,1.75,0.15,1,0.15,NA,NA,NA,NA,NA,NA,NA,NA,,,,1.375,0.15,2.75,,,2000,NA,NA,8,50,4,10,18,5,8,68,3,0.25,0.1,1.75,0.2,0.75,0.2,NA,NA,NA,NA,0.916666667,0.166666667,2.75,0.5,1.75,0.15,1,0.15,0.75,0.2,NA,NA,NA,NA,NA,NA,,,,1.166666667,0.166666667,3.5,,,194400,131400,9000,402300,900,44100,0,24.7517819,16.7303711,1.145915829,51.22243754,0.114591583,5.61498756,0
Leevi Ran 1a,Leevi1,Leevi,0,F,ASY,0,,35.80099,-90.30598,1/17/2017,1,1/17/2017,stubble,soybean stubble,0.28,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,soy,0,0,harvested,1/17/2017,stubble,soybean stubble,0.28,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,soy,0,0,harvested,,120,NA,NA,8,6,4,5,1,8,8,7,2,0.25,0.1,1.75,0.2,NA,NA,NA,NA,NA,NA,1,0.15,2,0.3,1.75,0.15,1,0.15,NA,NA,NA,NA,NA,NA,NA,NA,,,,1.375,0.15,2.75,,,2000,NA,NA,8,52,4,10,20,5,8,72,3,0.25,0.1,1.75,0.2,0.75,0.2,NA,NA,NA,NA,0.916666667,0.166666667,2.75,0.5,1.75,0.15,1,0.15,0.75,0.2,NA,NA,NA,NA,NA,NA,,,,1.166666667,0.166666667,3.5,,,187200,236250,3150,329850,3600,23400,0,23.83504924,30.0802905,0.40107054,41.99781512,0.458366331,2.979381155,0
Leevi Obs 2a,Leevi2,Leevi,1,F,ASY,0,,35.80195,-90.30251,1/27/2017,1,1/27/2017,wire,utility wire,8.4,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,fallow,1,0,NA,1/27/2017,wire,utility wire,8.4,1,ditch,1.25,0.25,NA,NA,1.25,0.25,NA,NA,0.2,NA,NA,0.2,1,fallow,1,0,NA,,200,NA,NA,8,0,0,NA,2,8,8,2,2,1.75,0.5,0.75,0.2,NA,NA,NA,NA,NA,NA,1.25,0.35,2.5,0.7,0.5,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,0.5,0.25,0.5,,,500,NA,NA,8,101,6,15,5,8,8,106,3,1.75,0.5,0.75,0.2,1.75,0.2,NA,NA,NA,NA,1.416666667,0.3,4.25,0.9,0.5,0.25,1,0.15,NA,NA,NA,NA,NA,NA,NA,NA,,,,0.75,0.2,1.5,,,194400,131400,9000,402300,900,44100,0,24.7517819,16.7303711,1.145915829,51.22243754,0.114591583,5.61498756,0
Leevi Ran 2a,Leevi2,Leevi,0,F,ASY,0,,35.80231,-90.30215,1/27/2017,1,1/27/2017,stubble,stubble,0.1,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,fallow,1,0,NA,1/27/2017,stubble,stubble,0.1,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,fallow,1,0,NA,,50,NA,NA,8,0,0,NA,1,8,8,1,2,1.75,0.5,0.75,0.2,NA,NA,NA,NA,NA,NA,1.25,0.35,2.5,0.7,0.5,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,0.5,0.25,0.5,,,480,NA,NA,8,101,6,15,5,8,8,106,3,1.75,0.5,0.75,0.2,1.75,0.2,NA,NA,NA,NA,1.416666667,0.3,4.25,0.9,0.5,0.25,1,0.15,NA,NA,NA,NA,NA,NA,NA,NA,,,,0.75,0.2,1.5,,,187200,236250,3150,329850,3600,23400,0,23.83504924,30.0802905,0.40107054,41.99781512,0.458366331,2.979381155,0
Leevi Obs 3a,Leevi3,Leevi,1,F,ASY,0,,35.80748,-90.303553,2/5/2017,1,2/5/2017,wire,utility wire,8.75,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,fallow,1,0,NA,2/5/2017,wire,utility wire,8.75,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,fallow,1,0,NA,,200,NA,NA,8,0,0,NA,1,8,8,1,1,0.75,0.2,3,0.15,NA,NA,NA,NA,NA,NA,1.875,0.175,3.75,0.35,3,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,3,0.15,3,,,500,NA,NA,8,101,5,12,14,7,8,115,1,0.75,0.2,3,0.15,NA,NA,NA,NA,NA,NA,1.875,0.175,3.75,0.35,3,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,3,0.15,3,,,194400,131400,9000,402300,900,44100,0,24.7517819,16.7303711,1.145915829,51.22243754,0.114591583,5.61498756,0
Leevi Ran 3a,Leevi3,Leevi,0,F,ASY,0,,35.80907,-90.30385,2/5/2017,1,2/5/2017,natural,tree,7,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,soy,0,0,harvested,2/5/2017,natural,tree,7,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,soy,0,0,harvested,,180,NA,NA,8,51,5,12,6,7,8,57,1,0.75,0.2,3,0.15,NA,NA,NA,NA,NA,NA,1.875,0.175,3.75,0.35,3,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,3,0.15,3,,,350,NA,NA,8,101,5,12,14,7,8,115,1,0.75,0.2,3,0.15,NA,NA,NA,NA,NA,NA,1.875,0.175,3.75,0.35,3,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,3,0.15,3,,,187200,236250,3150,329850,3600,23400,0,23.83504924,30.0802905,0.40107054,41.99781512,0.458366331,2.979381155,0
Leevi Obs 4a,Leevi4,Leevi,1,F,ASY,0,,35.79765,-90.30563,2/9/2017,1,2/9/2017,wire,utility wire,8.75,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,cotton,0,0,harvested,2/9/2017,wire,utility wire,8.75,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,cotton,0,0,harvested,,200,NA,NA,8,2,4.5,4.5,1,8,8,3,2,1.75,0.5,1.5,0.5,NA,NA,NA,NA,NA,NA,1.625,0.5,3.25,1,1,0.2,3,0.2,NA,NA,NA,NA,NA,NA,NA,NA,,,,2,0.2,4,,,500,NA,NA,8,2,4.5,4.5,7,6.5,8,9,2,1.75,0.5,1.5,0.5,NA,NA,NA,NA,NA,NA,1.625,0.5,3.25,1,1,0.2,3,0.2,NA,NA,NA,NA,NA,NA,NA,NA,,,,2,0.2,4,,,194400,131400,9000,402300,900,44100,0,24.7517819,16.7303711,1.145915829,51.22243754,0.114591583,5.61498756,0
Leevi Ran 4a,Leevi4,Leevi,0,F,ASY,0,,35.79862,-90.30746,2/9/2017,1,2/9/2017,stubble,cotton stubble,0.3,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,cotton,0,0,harvested,2/9/2017,stubble,cotton stubble,0.3,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,cotton,0,0,harvested,,0,NA,NA,0,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,0,0,0,,,350,NA,NA,8,2,4.5,4.5,7,6.5,8,9,2,1.75,0.5,1.5,0.5,NA,NA,NA,NA,NA,NA,1.625,0.5,3.25,1,1,0.2,3,0.2,NA,NA,NA,NA,NA,NA,NA,NA,,,,2,0.2,4,,,187200,236250,3150,329850,3600,23400,0,23.83504924,30.0802905,0.40107054,41.99781512,0.458366331,2.979381155,0
Leevi Obs 5a,Leevi5,Leevi,1,F,ASY,0,,35.8014,-90.30592,2/13/2017,1,2/13/2017,natural,tree,2,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,cotton,1,0,harvested,2/13/2017,natural,tree,2,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,cotton,1,0,harvested,,410,NA,NA,8,9,4,5,13,4,8,22,3,0.25,0.1,1.75,0.2,0.75,0.3,NA,NA,NA,NA,0.916666667,0.2,2.75,0.6,1.75,0.15,1,0.15,0.75,0.2,NA,NA,NA,NA,NA,NA,,,,1.166666667,0.166666667,3.5,,,2000,NA,NA,8,50,4,10,20,4,8,70,3,0.25,0.1,1.75,0.2,0.75,0.3,NA,NA,NA,NA,0.916666667,0.2,2.75,0.6,1.75,0.15,1,0.15,0.75,0.2,NA,NA,NA,NA,NA,NA,,,,1.166666667,0.166666667,3.5,,,194400,131400,9000,402300,900,44100,0,24.7517819,16.7303711,1.145915829,51.22243754,0.114591583,5.61498756,0
Leevi Ran 5a,Leevi5,Leevi,0,F,ASY,0,,35.80087,-90.30827,2/13/2017,1,2/13/2017,stubble,cotton stubble,0.15,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,cotton,1,0,harvested; and winter rye,2/13/2017,stubble,cotton stubble,0.15,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,cotton,1,0,harvested; and winter rye,,180,NA,NA,8,7,3,6,2,8,8,9,1,0.75,0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.75,0.2,0.75,0.2,0.75,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,0.75,0.2,0.75,,,480,NA,NA,8,50,4,10,18,4,8,68,1,0.75,0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.75,0.2,0.75,0.2,0.75,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,0.75,0.2,0.75,,,187200,236250,3150,329850,3600,23400,0,23.83504924,30.0802905,0.40107054,41.99781512,0.458366331,2.979381155,0
Leevi Obs 6a,Leevi6,Leevi,1,F,ASY,0,,35.80207,-90.30659,2/20/2017,1,2/20/2017,wire,utility wire,8.8,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,fallow,0,0,NA,2/20/2017,wire,utility wire,8.8,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,fallow,0,0,NA,,220,NA,NA,8,14,4,9,6,5,8,20,1,0.5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0.2,0.5,0.2,1,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,1,0.2,1,,,740,NA,NA,8,28,4,10,15,4,8,43,3,0.5,0.2,0.75,0.2,1.75,0.2,NA,NA,NA,NA,1,0.2,3,0.6,1,0.2,2,0.15,1,0.15,NA,NA,NA,NA,NA,NA,,,,1.333333333,0.166666667,4,,,194400,131400,9000,402300,900,44100,0,24.7517819,16.7303711,1.145915829,51.22243754,0.114591583,5.61498756,0
Leevi Ran 6a,Leevi6,Leevi,0,F,ASY,0,,35.80367,-90.30648,2/20/2017,1,2/20/2017,stubble,soy stubble,0.1,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,fallow,0,0,NA,2/20/2017,stubble,soy stubble,0.1,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,fallow,0,0,NA,,0,NA,NA,0,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,0,0,0,,,520,NA,NA,8,50,4,11,20,5,8,70,3,0.5,0.2,0.75,0.2,1.75,0.2,NA,NA,NA,NA,1,0.2,3,0.6,1,0.2,2,0.15,1,0.15,NA,NA,NA,NA,NA,NA,,,,1.333333333,0.166666667,4,,,187200,236250,3150,329850,3600,23400,0,23.83504924,30.0802905,0.40107054,41.99781512,0.458366331,2.979381155,0
Maddy Obs 1a,Maddy1,Maddy,1,F,SY,,,35.69608,-90.83836,1/17/2017,1,1/17/2017,wire,utility wire,7,1,ditch,8,1,NA,NA,8,1,NA,NA,1,NA,NA,1,0,none,NA,NA,NA,1/17/2017,wire,utility wire,7,1,ditch,8,1,NA,NA,8,1,NA,NA,1,NA,NA,1,0,none,NA,NA,NA,,200,NA,NA,6.25,2,1.25,1.5,4,4,8,6,3,8,0.75,3,1.25,3.25,1.5,NA,NA,NA,NA,4.75,1.166666667,14.25,3.5,4,0.05,5.5,0.5,1,0.5,NA,NA,NA,NA,NA,NA,,,,3.5,0.35,10.5,,,790,NA,NA,7,9,2,4,8,5,8,17,3,8,0.75,3,1.25,3.25,1.5,NA,NA,NA,NA,4.75,1.166666667,14.25,3.5,4,0.05,5.5,0.5,1,0.5,NA,NA,NA,NA,NA,NA,,,,3.5,0.35,10.5,,,0,0,550800,171900,1800,59400,0,0,0,70.13004871,21.88699233,0.229183166,7.563044469,0
Maddy Ran 1a,Maddy1,Maddy,0,F,SY,,,35.69595,-90.8392,1/17/2017,1,1/17/2017,stubble,rice stubble,0.6,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,rice,0,0,NA,1/17/2017,stubble,rice stubble,0.6,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,rice,0,0,NA,,350,NA,NA,7,7,2,4,5,4,8,12,3,8,0.75,3,1.25,3.25,1.5,NA,NA,NA,NA,4.75,1.166666667,14.25,3.5,4,0.05,5.5,0.5,1,0.5,NA,NA,NA,NA,NA,NA,,,,3.5,0.35,10.5,,,740,NA,NA,7,12,2,4,8,5,8,20,3,8,0.75,3,1.25,3.25,1.5,NA,NA,NA,NA,4.75,1.166666667,14.25,3.5,4,0.05,5.5,0.5,1,0.5,NA,NA,NA,NA,NA,NA,,,,3.5,0.35,10.5,,,0,0,476100,252450,16200,39150,0,0,0,60.61894734,32.14293899,2.062648492,4.984733855,0
Maddy Obs 2a,Maddy2,Maddy,1,F,SY,,,35.69563,-90.84116,1/23/2017,1,1/23/2017,natural,tree,5,1,ditch,7,0.8,NA,NA,7,0.8,NA,NA,0.25,NA,NA,0.25,0,none,NA,NA,NA,1/23/2017,natural,tree,5,1,ditch,7,0.8,0.15,0.25,3.575,0.525,NA,NA,3,0.25,NA,1.625,0,none,NA,NA,NA,,200,NA,NA,7,15,3,5,4,5,8,19,2,3,1.25,3.25,1.5,NA,NA,NA,NA,NA,NA,3.125,1.375,6.25,2.75,5.5,0.5,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,,,,3.25,0.5,6.5,,,500,NA,NA,7,27,3,5,6,7,8,33,2,3,1.25,3.25,1.5,NA,NA,NA,NA,NA,NA,3.125,1.375,6.25,2.75,5.5,0.5,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,,,,3.25,0.5,6.5,,,0,0,550800,171900,1800,59400,0,0,0,70.13004871,21.88699233,0.229183166,7.563044469,0
Maddy Ran 2a,Maddy2,Maddy,0,F,SY,,,35.69344,-90.8444,1/23/2017,1,1/23/2017,stubble,soy stubble,0.1,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,soy,1,0,harvested/fallow soy,1/23/2017,stubble,soy stubble,0.1,0,none,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,1,soy,1,0,harvested/fallow soy,,0,NA,NA,0,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,0,0,0,,,250,NA,NA,7,18,3,5,6,7,8,24,2,3,1.25,3.25,1.5,NA,NA,NA,NA,NA,NA,3.125,1.375,6.25,2.75,5.5,0.5,1,0.5,NA,NA,NA,NA,NA,NA,NA,NA,,,,3.25,0.5,6.5,,,0,0,476100,252450,16200,39150,0,0,0,60.61894734,32.14293899,2.062648492,4.984733855,0
Maddy Obs 3a,Maddy3,Maddy,1,F,SY,,,35.69748,-90.83876,2/3/2017,1,2/3/2017,wire,utility wire,6.8,1,ditch,9,1.75,NA,NA,9,1.75,NA,NA,0.3,NA,NA,0.3,0,none,NA,NA,NA,2/3/2017,wire,utility wire,6.8,1,ditch,9,1.75,NA,NA,9,1.75,NA,NA,0.3,NA,NA,0.3,1,rice,1,0,harvested rice,,200,NA,NA,6.25,1,1.5,1.5,3,4,8,4,1,8,0.75,NA,NA,NA,NA,NA,NA,NA,NA,8,0.75,8,0.75,4,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,4,0.05,4,,,680,NA,NA,7,14,2.5,5,12,6,8,26,4,8,0.75,3,1.25,3.25,1.5,8,2,NA,NA,5.5625,1.375,22.25,5.5,4,0.05,5.5,0.5,1,0.5,7,0.25,NA,NA,NA,NA,,,,4.375,0.325,17.5,,,0,0,550800,171900,1800,59400,0,0,0,70.13004871,21.88699233,0.229183166,7.563044469,0
